Column,Model,Class_Code,Prop_Code,Valid,Class_Score,Prop_Score,accept
Mortier,LaBSE,E57_Material,P186_produced_thing_of_product_type,✗,"0,333","0,4883",✗
Mortier,LaBSE,E57_Material,P13_destroyed,✗,"0,333","0,4867",✗
Mortier,LaBSE,E57_Material,P100_was_death_of,✗,"0,333","0,4865",✗
Mortier,LaBSE,E57_Material,P126_employed,✗,"0,333","0,483",✗
Mortier,LaBSE,E57_Material,P92_brought_into_existence,✗,"0,333","0,4807",✗
Mortier,LaBSE,E57_Material,P4_has_time-span,✗,"0,333","0,4781",✗
Mortier,LaBSE,E25_Human-Made_Feature,P108_has_produced,✗,"0,3323","0,5822",✗
Mortier,LaBSE,E25_Human-Made_Feature,P94_has_created,✗,"0,3323","0,528",✗
Mortier,LaBSE,E25_Human-Made_Feature,P98_brought_into_life,✗,"0,3323","0,4939",✗
Mortier,LaBSE,E25_Human-Made_Feature,P102_has_title,✗,"0,3323","0,4905",✗
Mortier,LaBSE,E25_Human-Made_Feature,P186_produced_thing_of_product_type,✗,"0,3323","0,4883",✗
Mortier,LaBSE,E25_Human-Made_Feature,P13_destroyed,✗,"0,3323","0,4867",✗
Mortier,LaBSE,E25_Human-Made_Feature,P100_was_death_of,✗,"0,3323","0,4865",✗
Mortier,LaBSE,E25_Human-Made_Feature,P126_employed,✗,"0,3323","0,483",✗
Mortier,LaBSE,E25_Human-Made_Feature,P92_brought_into_existence,✗,"0,3323","0,4807",✗
Mortier,LaBSE,E25_Human-Made_Feature,P4_has_time-span,✗,"0,3323","0,4781",✗
Mortier,LaBSE,E65_Creation,P108_has_produced,✗,"0,3096","0,5822",✗
Mortier,LaBSE,E65_Creation,P94_has_created,✗,"0,3096","0,528",✗
Mortier,LaBSE,E65_Creation,P98_brought_into_life,✗,"0,3096","0,4939",✗
Mortier,LaBSE,E65_Creation,P102_has_title,✗,"0,3096","0,4905",✗
Mortier,LaBSE,E65_Creation,P186_produced_thing_of_product_type,✗,"0,3096","0,4883",✗
Mortier,LaBSE,E65_Creation,P13_destroyed,✗,"0,3096","0,4867",✗
Mortier,LaBSE,E65_Creation,P100_was_death_of,✗,"0,3096","0,4865",✗
Mortier,LaBSE,E65_Creation,P126_employed,✗,"0,3096","0,483",✗
Mortier,LaBSE,E65_Creation,P92_brought_into_existence,✗,"0,3096","0,4807",✗
Mortier,LaBSE,E65_Creation,P4_has_time-span,✗,"0,3096","0,4781",✗
Mortier,LaBSE,E20_Biological_Object,P108_has_produced,✗,"0,2997","0,5822",✗
Mortier,LaBSE,E20_Biological_Object,P94_has_created,✗,"0,2997","0,528",✗
Mortier,LaBSE,E20_Biological_Object,P98_brought_into_life,✗,"0,2997","0,4939",✗
Mortier,LaBSE,E20_Biological_Object,P102_has_title,✗,"0,2997","0,4905",✗
Mortier,LaBSE,E20_Biological_Object,P186_produced_thing_of_product_type,✗,"0,2997","0,4883",✗
Mortier,LaBSE,E20_Biological_Object,P13_destroyed,✗,"0,2997","0,4867",✗
Mortier,LaBSE,E20_Biological_Object,P100_was_death_of,✗,"0,2997","0,4865",✗
Mortier,LaBSE,E20_Biological_Object,P126_employed,✗,"0,2997","0,483",✗
Mortier,LaBSE,E20_Biological_Object,P92_brought_into_existence,✗,"0,2997","0,4807",✗
Mortier,LaBSE,E20_Biological_Object,P4_has_time-span,✗,"0,2997","0,4781",✗
n° US,all-mpnet-base-v2,E34_Inscription,P32_used_general_technique,✗,"0,4715","0,5307",✗
n° US,all-mpnet-base-v2,E34_Inscription,P65_shows_visual_item,✓,"0,4715","0,5255",✗
n° US,all-mpnet-base-v2,E34_Inscription,P136_was_based_on,✗,"0,4715","0,5014",✗
n° US,all-mpnet-base-v2,E34_Inscription,P62_depicts,✓,"0,4715","0,5006",✗
n° US,all-mpnet-base-v2,E34_Inscription,P138_represents,✗,"0,4715","0,493",✗
n° US,all-mpnet-base-v2,E34_Inscription,P165_incorporates,✗,"0,4715","0,4728",✗
n° US,all-mpnet-base-v2,E34_Inscription,P126_employed,✗,"0,4715","0,4518",✗
n° US,all-mpnet-base-v2,E34_Inscription,P13_destroyed,✗,"0,4715","0,4453",✗
n° US,all-mpnet-base-v2,E34_Inscription,P128_carries,✓,"0,4715","0,4432",✗
n° US,all-mpnet-base-v2,E34_Inscription,P42_assigned,✗,"0,4715","0,4377",✗
n° US,all-mpnet-base-v2,E27_Site,P32_used_general_technique,✗,"0,4453","0,5307",✗
n° US,all-mpnet-base-v2,E27_Site,P65_shows_visual_item,✗,"0,4453","0,5255",✗
n° US,all-mpnet-base-v2,E27_Site,P136_was_based_on,✗,"0,4453","0,5014",✗
n° US,all-mpnet-base-v2,E27_Site,P62_depicts,✓,"0,4453","0,5006",✗
n° US,all-mpnet-base-v2,E27_Site,P138_represents,✗,"0,4453","0,493",✗
n° US,all-mpnet-base-v2,E27_Site,P165_incorporates,✗,"0,4453","0,4728",✗
n° US,all-mpnet-base-v2,E27_Site,P126_employed,✗,"0,4453","0,4518",✗
n° US,all-mpnet-base-v2,E27_Site,P13_destroyed,✗,"0,4453","0,4453",✗
n° US,all-mpnet-base-v2,E27_Site,P128_carries,✗,"0,4453","0,4432",✗
n° US,all-mpnet-base-v2,E27_Site,P42_assigned,✗,"0,4453","0,4377",✗
n° US,all-mpnet-base-v2,E37_Mark,P32_used_general_technique,✗,"0,4377","0,5307",✗
n° US,all-mpnet-base-v2,E37_Mark,P65_shows_visual_item,✓,"0,4377","0,5255",✗
n° US,all-mpnet-base-v2,E37_Mark,P136_was_based_on,✗,"0,4377","0,5014",✗
n° US,all-mpnet-base-v2,E37_Mark,P62_depicts,✓,"0,4377","0,5006",✗
n° US,all-mpnet-base-v2,E37_Mark,P138_represents,✗,"0,4377","0,493",✗
n° US,all-mpnet-base-v2,E37_Mark,P165_incorporates,✗,"0,4377","0,4728",✗
n° US,all-mpnet-base-v2,E37_Mark,P126_employed,✗,"0,4377","0,4518",✗
n° US,all-mpnet-base-v2,E37_Mark,P13_destroyed,✗,"0,4377","0,4453",✗
n° US,all-mpnet-base-v2,E37_Mark,P128_carries,✓,"0,4377","0,4432",✗
n° US,all-mpnet-base-v2,E37_Mark,P42_assigned,✗,"0,4377","0,4377",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P32_used_general_technique,✗,"0,4223","0,5307",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P65_shows_visual_item,✗,"0,4223","0,5255",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P136_was_based_on,✗,"0,4223","0,5014",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P62_depicts,✓,"0,4223","0,5006",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P138_represents,✗,"0,4223","0,493",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P165_incorporates,✗,"0,4223","0,4728",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P126_employed,✗,"0,4223","0,4518",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P13_destroyed,✗,"0,4223","0,4453",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P128_carries,✗,"0,4223","0,4432",✗
n° US,all-mpnet-base-v2,E71_Human-Made_Thing,P42_assigned,✗,"0,4223","0,4377",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P32_used_general_technique,✗,"0,3818","0,5307",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P65_shows_visual_item,✗,"0,3818","0,5255",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P136_was_based_on,✗,"0,3818","0,5014",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P62_depicts,✓,"0,3818","0,5006",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P138_represents,✗,"0,3818","0,493",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P165_incorporates,✗,"0,3818","0,4728",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P126_employed,✗,"0,3818","0,4518",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P13_destroyed,✗,"0,3818","0,4453",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P128_carries,✗,"0,3818","0,4432",✗
n° US,all-mpnet-base-v2,E25_Human-Made_Feature,P42_assigned,✗,"0,3818","0,4377",✗
Localisation,all-mpnet-base-v2,E53_Place,P197_covered_parts_of,✗,"0,3944","0,5438",✗
Localisation,all-mpnet-base-v2,E53_Place,P46_is_composed_of,✗,"0,3944","0,5003",✗
Localisation,all-mpnet-base-v2,E53_Place,P122_borders_with,✗,"0,3944","0,4984",✗
Localisation,all-mpnet-base-v2,E53_Place,P56_bears_feature,✗,"0,3944","0,495",✗
Localisation,all-mpnet-base-v2,E53_Place,P89_falls_within,✗,"0,3944","0,4935",✗
Localisation,all-mpnet-base-v2,E53_Place,P138_represents,✗,"0,3944","0,4892",✗
Localisation,all-mpnet-base-v2,E53_Place,P126_employed,✗,"0,3944","0,4839",✗
Localisation,all-mpnet-base-v2,E53_Place,P168_place_is_defined_by,✗,"0,3944","0,4738",✗
Localisation,all-mpnet-base-v2,E53_Place,P165_incorporates,✗,"0,3944","0,4726",✗
Localisation,all-mpnet-base-v2,E53_Place,P198_holds_or_supports,✗,"0,3944","0,4702",✗
Localisation,all-mpnet-base-v2,E27_Site,P197_covered_parts_of,✗,"0,3809","0,5438",✗
Localisation,all-mpnet-base-v2,E27_Site,P46_is_composed_of,✓,"0,3809","0,5003",✗
Localisation,all-mpnet-base-v2,E27_Site,P122_borders_with,✗,"0,3809","0,4984",✗
Localisation,all-mpnet-base-v2,E27_Site,P56_bears_feature,✓,"0,3809","0,495",✗
Localisation,all-mpnet-base-v2,E27_Site,P89_falls_within,✗,"0,3809","0,4935",✗
Localisation,all-mpnet-base-v2,E27_Site,P138_represents,✗,"0,3809","0,4892",✗
Localisation,all-mpnet-base-v2,E27_Site,P126_employed,✗,"0,3809","0,4839",✗
Localisation,all-mpnet-base-v2,E27_Site,P168_place_is_defined_by,✗,"0,3809","0,4738",✗
Localisation,all-mpnet-base-v2,E27_Site,P165_incorporates,✗,"0,3809","0,4726",✗
Localisation,all-mpnet-base-v2,E27_Site,P198_holds_or_supports,✓,"0,3809","0,4702",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P197_covered_parts_of,✗,"0,3592","0,5438",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P46_is_composed_of,✗,"0,3592","0,5003",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P122_borders_with,✗,"0,3592","0,4984",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P56_bears_feature,✗,"0,3592","0,495",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P89_falls_within,✗,"0,3592","0,4935",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P138_represents,✗,"0,3592","0,4892",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P126_employed,✗,"0,3592","0,4839",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P168_place_is_defined_by,✗,"0,3592","0,4738",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P165_incorporates,✗,"0,3592","0,4726",✗
Localisation,all-mpnet-base-v2,E41_Appellation,P198_holds_or_supports,✗,"0,3592","0,4702",✗
Localisation,all-mpnet-base-v2,E37_Mark,P197_covered_parts_of,✗,"0,3432","0,5438",✗
Localisation,all-mpnet-base-v2,E37_Mark,P46_is_composed_of,✗,"0,3432","0,5003",✗
Localisation,all-mpnet-base-v2,E37_Mark,P122_borders_with,✗,"0,3432","0,4984",✗
Localisation,all-mpnet-base-v2,E37_Mark,P56_bears_feature,✗,"0,3432","0,495",✗
Localisation,all-mpnet-base-v2,E37_Mark,P89_falls_within,✗,"0,3432","0,4935",✗
Localisation,all-mpnet-base-v2,E37_Mark,P138_represents,✗,"0,3432","0,4892",✗
Localisation,all-mpnet-base-v2,E37_Mark,P126_employed,✗,"0,3432","0,4839",✗
Localisation,all-mpnet-base-v2,E37_Mark,P168_place_is_defined_by,✗,"0,3432","0,4738",✗
Localisation,all-mpnet-base-v2,E37_Mark,P165_incorporates,✗,"0,3432","0,4726",✗
Localisation,all-mpnet-base-v2,E37_Mark,P198_holds_or_supports,✗,"0,3432","0,4702",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P197_covered_parts_of,✗,"0,3382","0,5438",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P46_is_composed_of,✗,"0,3382","0,5003",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P122_borders_with,✗,"0,3382","0,4984",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P56_bears_feature,✗,"0,3382","0,495",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P89_falls_within,✗,"0,3382","0,4935",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P138_represents,✗,"0,3382","0,4892",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P126_employed,✗,"0,3382","0,4839",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P168_place_is_defined_by,✗,"0,3382","0,4738",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P165_incorporates,✗,"0,3382","0,4726",✗
Localisation,all-mpnet-base-v2,E33_Linguistic_Object,P198_holds_or_supports,✗,"0,3382","0,4702",✗
Etendue,all-mpnet-base-v2,E27_Site,P197_covered_parts_of,✗,"0,4495","0,5398",✗
Etendue,all-mpnet-base-v2,E27_Site,P56_bears_feature,✓,"0,4495","0,5078",✗
Etendue,all-mpnet-base-v2,E27_Site,P189_approximates,✗,"0,4495","0,4778",✗
Etendue,all-mpnet-base-v2,E27_Site,P32_used_general_technique,✗,"0,4495","0,4674",✗
Etendue,all-mpnet-base-v2,E27_Site,P46_is_composed_of,✓,"0,4495","0,4551",✗
Etendue,all-mpnet-base-v2,E27_Site,P136_was_based_on,✗,"0,4495","0,4442",✗
Etendue,all-mpnet-base-v2,E27_Site,P126_employed,✗,"0,4495","0,4402",✗
Etendue,all-mpnet-base-v2,E27_Site,P138_represents,✗,"0,4495","0,4395",✗
Etendue,all-mpnet-base-v2,E27_Site,P130_shows_features_of,✓,"0,4495","0,4169",✗
Etendue,all-mpnet-base-v2,E27_Site,P27_moved_from,✗,"0,4495","0,4084",✗
Etendue,all-mpnet-base-v2,E53_Place,P197_covered_parts_of,✗,"0,426","0,5398",✗
Etendue,all-mpnet-base-v2,E53_Place,P56_bears_feature,✗,"0,426","0,5078",✗
Etendue,all-mpnet-base-v2,E53_Place,P189_approximates,✗,"0,426","0,4778",✗
Etendue,all-mpnet-base-v2,E53_Place,P32_used_general_technique,✗,"0,426","0,4674",✗
Etendue,all-mpnet-base-v2,E53_Place,P46_is_composed_of,✗,"0,426","0,4551",✗
Etendue,all-mpnet-base-v2,E53_Place,P136_was_based_on,✗,"0,426","0,4442",✗
Etendue,all-mpnet-base-v2,E53_Place,P126_employed,✗,"0,426","0,4402",✗
Etendue,all-mpnet-base-v2,E53_Place,P138_represents,✗,"0,426","0,4395",✗
Etendue,all-mpnet-base-v2,E53_Place,P130_shows_features_of,✗,"0,426","0,4169",✗
Etendue,all-mpnet-base-v2,E53_Place,P27_moved_from,✗,"0,426","0,4084",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P197_covered_parts_of,✗,"0,3556","0,5398",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P56_bears_feature,✗,"0,3556","0,5078",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P189_approximates,✗,"0,3556","0,4778",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P32_used_general_technique,✗,"0,3556","0,4674",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P46_is_composed_of,✗,"0,3556","0,4551",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P136_was_based_on,✗,"0,3556","0,4442",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P126_employed,✗,"0,3556","0,4402",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P138_represents,✗,"0,3556","0,4395",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P130_shows_features_of,✗,"0,3556","0,4169",✗
Etendue,all-mpnet-base-v2,E79_Part_Addition,P27_moved_from,✗,"0,3556","0,4084",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P197_covered_parts_of,✗,"0,3466","0,5398",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P56_bears_feature,✗,"0,3466","0,5078",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P189_approximates,✗,"0,3466","0,4778",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P32_used_general_technique,✗,"0,3466","0,4674",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P46_is_composed_of,✗,"0,3466","0,4551",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P136_was_based_on,✗,"0,3466","0,4442",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P126_employed,✗,"0,3466","0,4402",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P138_represents,✗,"0,3466","0,4395",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P130_shows_features_of,✗,"0,3466","0,4169",✗
Etendue,all-mpnet-base-v2,E54_Dimension,P27_moved_from,✗,"0,3466","0,4084",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P197_covered_parts_of,✗,"0,3299","0,5398",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P56_bears_feature,✓,"0,3299","0,5078",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P189_approximates,✗,"0,3299","0,4778",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P32_used_general_technique,✗,"0,3299","0,4674",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P46_is_composed_of,✓,"0,3299","0,4551",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P136_was_based_on,✗,"0,3299","0,4442",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P126_employed,✗,"0,3299","0,4402",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P138_represents,✗,"0,3299","0,4395",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P130_shows_features_of,✓,"0,3299","0,4169",✗
Etendue,all-mpnet-base-v2,E26_Physical_Feature,P27_moved_from,✗,"0,3299","0,4084",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P65_shows_visual_item,✓,"0,4651","0,5406",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P62_depicts,✓,"0,4651","0,5213",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P32_used_general_technique,✗,"0,4651","0,5017",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P138_represents,✗,"0,4651","0,4898",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P165_incorporates,✗,"0,4651","0,468",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P128_carries,✓,"0,4651","0,4596",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P136_was_based_on,✗,"0,4651","0,4581",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P126_employed,✗,"0,4651","0,4246",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P139_has_alternative_form,✗,"0,4651","0,4227",✗
Antérieur à,all-mpnet-base-v2,E34_Inscription,P42_assigned,✗,"0,4651","0,421",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P65_shows_visual_item,✗,"0,4592","0,5406",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P62_depicts,✓,"0,4592","0,5213",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P32_used_general_technique,✗,"0,4592","0,5017",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P138_represents,✗,"0,4592","0,4898",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P165_incorporates,✗,"0,4592","0,468",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P128_carries,✗,"0,4592","0,4596",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P136_was_based_on,✗,"0,4592","0,4581",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P126_employed,✗,"0,4592","0,4246",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P139_has_alternative_form,✗,"0,4592","0,4227",✗
Antérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P42_assigned,✗,"0,4592","0,421",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P65_shows_visual_item,✓,"0,4388","0,5406",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P62_depicts,✓,"0,4388","0,5213",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P32_used_general_technique,✗,"0,4388","0,5017",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P138_represents,✗,"0,4388","0,4898",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P165_incorporates,✗,"0,4388","0,468",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P128_carries,✓,"0,4388","0,4596",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P136_was_based_on,✗,"0,4388","0,4581",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P126_employed,✗,"0,4388","0,4246",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P139_has_alternative_form,✗,"0,4388","0,4227",✗
Antérieur à,all-mpnet-base-v2,E37_Mark,P42_assigned,✗,"0,4388","0,421",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P65_shows_visual_item,✗,"0,4319","0,5406",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P62_depicts,✓,"0,4319","0,5213",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P32_used_general_technique,✗,"0,4319","0,5017",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P138_represents,✗,"0,4319","0,4898",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P165_incorporates,✗,"0,4319","0,468",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P128_carries,✗,"0,4319","0,4596",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P136_was_based_on,✗,"0,4319","0,4581",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P126_employed,✗,"0,4319","0,4246",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P139_has_alternative_form,✗,"0,4319","0,4227",✗
Antérieur à,all-mpnet-base-v2,E99_Product_Type,P42_assigned,✗,"0,4319","0,421",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P65_shows_visual_item,✗,"0,418","0,5406",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P62_depicts,✓,"0,418","0,5213",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P32_used_general_technique,✗,"0,418","0,5017",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P138_represents,✗,"0,418","0,4898",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P165_incorporates,✗,"0,418","0,468",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P128_carries,✓,"0,418","0,4596",✓
Antérieur à,all-mpnet-base-v2,E42_Identifier,P136_was_based_on,✗,"0,418","0,4581",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P126_employed,✗,"0,418","0,4246",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P139_has_alternative_form,✗,"0,418","0,4227",✗
Antérieur à,all-mpnet-base-v2,E42_Identifier,P42_assigned,✗,"0,418","0,421",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P139_has_alternative_form,✗,"0,41","0,5318",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P138_represents,✗,"0,41","0,5304",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P128_carries,✓,"0,41","0,5184",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P142_used_constituent,✗,"0,41","0,5164",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P65_shows_visual_item,✗,"0,41","0,5135",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P165_incorporates,✗,"0,41","0,509",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P126_employed,✗,"0,41","0,5064",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P136_was_based_on,✗,"0,41","0,5033",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P32_used_general_technique,✗,"0,41","0,5023",✗
Postérieur à,all-mpnet-base-v2,E31_Document,P1_is_identified_by,✗,"0,41","0,4982",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P139_has_alternative_form,✗,"0,4056","0,5318",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P138_represents,✗,"0,4056","0,5304",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P128_carries,✗,"0,4056","0,5184",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P142_used_constituent,✗,"0,4056","0,5164",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P65_shows_visual_item,✗,"0,4056","0,5135",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P165_incorporates,✗,"0,4056","0,509",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P126_employed,✗,"0,4056","0,5064",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P136_was_based_on,✗,"0,4056","0,5033",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P32_used_general_technique,✗,"0,4056","0,5023",✗
Postérieur à,all-mpnet-base-v2,E71_Human-Made_Thing,P1_is_identified_by,✗,"0,4056","0,4982",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P139_has_alternative_form,✗,"0,4034","0,5318",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P138_represents,✗,"0,4034","0,5304",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P128_carries,✓,"0,4034","0,5184",✓
Postérieur à,all-mpnet-base-v2,E41_Appellation,P142_used_constituent,✗,"0,4034","0,5164",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P65_shows_visual_item,✗,"0,4034","0,5135",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P165_incorporates,✗,"0,4034","0,509",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P126_employed,✗,"0,4034","0,5064",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P136_was_based_on,✗,"0,4034","0,5033",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P32_used_general_technique,✗,"0,4034","0,5023",✗
Postérieur à,all-mpnet-base-v2,E41_Appellation,P1_is_identified_by,✓,"0,4034","0,4982",✓
Postérieur à,all-mpnet-base-v2,E34_Inscription,P139_has_alternative_form,✗,"0,3887","0,5318",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P138_represents,✗,"0,3887","0,5304",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P128_carries,✓,"0,3887","0,5184",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P142_used_constituent,✗,"0,3887","0,5164",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P65_shows_visual_item,✓,"0,3887","0,5135",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P165_incorporates,✗,"0,3887","0,509",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P126_employed,✗,"0,3887","0,5064",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P136_was_based_on,✗,"0,3887","0,5033",✗
Postérieur à,all-mpnet-base-v2,E34_Inscription,P32_used_general_technique,✗,"0,3887","0,5023",✗
